typeID,groupID,typeName,volume,iconID
"366373","350858","Federation GK-13 Burst Assault Rifle","0.0100000000","None"
"366374","350858","Federation GEK-38 Assault Rifle","0.0100000000","None"
"366375","350858","Federation Duvolle Tactical Assault Rifle","0.0100000000","None"
"366376","350858","Federation Plasma Cannon","0.0100000000","None"
"366377","350858","Federation KLA-90 Plasma Cannon","0.0100000000","None"
"366378","350858","Federation Allotek Plasma Cannon","0.0100000000","None"
"366379","350858","Federation Shotgun","0.0100000000","None"
"366380","350858","Federation CRG-3 Shotgun","0.0100000000","None"
"366381","350858","Federation CreoDron Shotgun","0.0100000000","None"
"366382","351210","Federation Grimsnes","0.0100000000","None"
"366383","351210","Federation Madrugar","0.0100000000","None"
"366384","351210","Federation Methana","0.0100000000","None"
"366385","350858","Federation 20GJ Blaster","0.0100000000","None"
"366386","350858","Federation 20GJ Neutron Blaster","0.0100000000","None"
"366387","350858","Federation 20GJ Ion Cannon","0.0100000000","None"
"366388","350858","Federation 80GJ Blaster","0.0100000000","None"
"366389","350858","Federation 80GJ Neutron Blaster","0.0100000000","None"
"366390","350858","Federation 80GJ Ion Cannon","0.0100000000","None"
"366391","351121","Federation Basic PG Upgrade","0.0100000000","None"
"366392","351121","Federation Enhanced PG Upgrade","0.0100000000","None"
"366393","351121","Federation Complex PG Upgrade","0.0100000000","None"
"366394","351121","Federation Basic Armor Plates","0.0100000000","None"
"366395","351121","Federation Enhanced Armor Plates","0.0100000000","None"
"366396","351121","Federation Complex Armor Plates","0.0100000000","None"
"366397","351121","Federation Basic Kinetic Catalyzer","0.0100000000","None"
"366398","351121","Federation Enhanced Kinetic Catalyzer","0.0100000000","None"
"366399","351121","Federation Complex Kinetic Catalyzer","0.0100000000","None"
"366400","351121","Federation Basic Armor Repairer","0.0100000000","None"
"366401","351121","Federation Enhanced Armor Repairer","0.0100000000","None"
"366402","351121","Federation Complex Armor Repairer","0.0100000000","None"
"366403","351121","Federation Basic Codebreaker","0.0100000000","None"
"366404","351121","Federation Enhanced Codebreaker","0.0100000000","None"
"366405","351121","Federation Complex Codebreaker","0.0100000000","None"
"366406","351121","Federation Basic CPU Upgrade","0.0100000000","None"
"366407","351121","Federation Enhanced CPU Upgrade","0.0100000000","None"
"366408","351121","Federation Complex CPU Upgrade","0.0100000000","None"
"366409","351844","Federation Active Scanner","0.0100000000","None"
"366410","351844","Federation A-86 Active Scanner","0.0100000000","None"
"366411","351844","Federation CreoDron Active Scanner","0.0100000000","None"
"366412","351064","Imperial Assault A-I","0.0100000000","None"
"366413","351064","Imperial Assault A/1-Series","0.0100000000","None"
"366414","351064","Imperial Assault ak.0","0.0100000000","None"
"366415","351064","Imperial Commando A-I","0.0100000000","None"
"366416","351064","Imperial Commando A/1-Series","0.0100000000","None"
"366417","351064","Imperial Commando ak.0","0.0100000000","None"
"366418","351064","Imperial Logistics A-I","0.0100000000","None"
"366419","351064","Imperial Logistics A/1-Series","0.0100000000","None"
"366420","351064","Imperial Logistics ak.0","0.0100000000","None"
"366421","351064","Imperial Sentinel A-I","0.0100000000","None"
"366422","351064","Imperial Sentinel A/1-Series","0.0100000000","None"
"366423","351064","Imperial Sentinel ak.0","0.0100000000","None"
"366424","350858","Imperial Scrambler Rifle","0.0100000000","None"
"366425","350858","Imperial CRW-04 Scrambler Rifle","0.0100000000","None"
"366426","350858","Imperial CRD-9 Assault Scrambler Rifle","0.0100000000","None"
"366427","350858","Imperial Viziam Scrambler Rifle","0.0100000000","None"
"366428","350858","Imperial Carthum Assault Scrambler Rifle","0.0100000000","None"
"366429","350858","Imperial Laser Rifle","0.0100000000","None"
"366430","350858","Imperial ELM-7 Laser Rifle","0.0100000000","None"
"366431","350858","Imperial Scrambler Pistol","0.0100000000","None"
"366432","350858","Imperial Viziam Laser Rifle","0.0100000000","None"
"366433","350858","Imperial CAR-9 Burst Scrambler Pistol","0.0100000000","None"
"366434","350858","Imperial Viziam Scrambler Pistol","0.0100000000","None"
"366435","351121","Imperial Basic Cardiac Regulator","0.0100000000","None"
"366436","351121","Imperial Enhanced Cardiac Regulator","0.0100000000","None"
"366437","351121","Imperial Complex Cardiac Regulator","0.0100000000","None"
"366438","351121","Imperial Basic Heavy Damage Modifier","0.0100000000","None"
"366439","351121","Imperial Enhanced Heavy Damage Modifier","0.0100000000","None"
"366440","351121","Imperial Complex Heavy Damage Modifier","0.0100000000","None"
"366441","351844","Imperial R-9 Drop Uplink","0.0100000000","None"
"366442","351844","Imperial Viziam Drop Uplink","0.0100000000","None"
"366443","351064","Republic Assault M-I","0.0100000000","None"
"366444","351064","Republic Assault M/1-Series","0.0100000000","None"
"366445","351064","Republic Assault mk.0","0.0100000000","None"
"366446","351064","Republic Logistics M-I","0.0100000000","None"
"366447","351064","Republic Logistics M/1-Series","0.0100000000","None"
"366448","351064","Republic Logistics mk.0","0.0100000000","None"
"366449","351064","Republic Scout M-I","0.0100000000","None"
"366450","351064","Republic Scout M/1-Series","0.0100000000","None"
"366451","351064","Republic Scout mk.0","0.0100000000","None"
"366452","350858","Republic Heavy Machine Gun","0.0100000000","None"
"366453","350858","Republic MH-82 Heavy Machine Gun","0.0100000000","None"
"366454","350858","Republic Boundless Heavy Machine Gun","0.0100000000","None"
"366455","350858","Republic Submachine Gun","0.0100000000","None"
"366456","350858","Republic M512-A Submachine Gun","0.0100000000","None"
"366457","350858","Republic Six Kin Submachine Gun","0.0100000000","None"
"366458","350858","Republic Flaylock Pistol","0.0100000000","None"
"366459","350858","Republic GN-13 Flaylock Pistol","0.0100000000","None"
"366460","350858","Republic Core Flaylock Pistol","0.0100000000","None"
"366461","350858","Republic Mass Driver","0.0100000000","None"
"366462","350858","Republic EXO-5 Mass Driver","0.0100000000","None"
"366463","350858","Republic Freedom Mass Driver","0.0100000000","None"
"366464","350858","Republic SK9M Breach Submachine Gun","0.0100000000","None"
"366465","351121","Republic Basic Sidearm Damage Modifier","0.0100000000","None"
"366466","351121","Republic Enhanced Sidearm Damage Modifier","0.0100000000","None"
"366467","351121","Republic Complex Sidearm Damage Modifier","0.0100000000","None"
"366468","351121","Republic Basic Shield Extender","0.0100000000","None"
"366469","351121","Republic Enhanced Shield Extender","0.0100000000","None"
"366470","351121","Republic Complex Shield Extender","0.0100000000","None"
"366471","351121","Republic Basic Shield Regulator","0.0100000000","None"
"366472","351121","Republic Enhanced Shield Regulator","0.0100000000","None"
"366473","351121","Republic Complex Shield Regulator","0.0100000000","None"
"366474","351121","Republic Basic Shield Recharger","0.0100000000","None"
"366475","351121","Republic Enhanced Shield Recharger","0.0100000000","None"
"366476","351121","Republic Complex Shield Recharger","0.0100000000","None"
"366477","351121","Republic Basic Shield Energizer","0.0100000000","None"
"366478","351121","Republic Enhanced Shield Energizer","0.0100000000","None"
"366479","351121","Republic Complex Shield Energizer","0.0100000000","None"
"366480","351121","Republic Basic Myofibril Stimulant","0.0100000000","None"
"366481","351121","Republic Enhanced Myofibril Stimulant","0.0100000000","None"
"366482","351121","Republic Complex Myofibril Stimulant","0.0100000000","None"
"366483","351844","Republic Remote Explosive","0.0100000000","None"
"366484","351844","Republic F/45 Remote Explosive","0.0100000000","None"
"366485","351844","Republic Boundless Remote Explosive","0.0100000000","None"
"366486","351844","Republic Repair Tool","0.0100000000","None"
"366487","351844","Republic A/7 Repair Tool","0.0100000000","None"
"366488","351844","Republic Core Repair Tool","0.0100000000","None"
"366489","351064","State Assault C-I","0.0100000000","None"
"366490","351064","State Logistics C-I","0.0100000000","None"
"366491","351064","State Assault C/1-Series","0.0100000000","None"
"366492","351064","State Logistics C/1-Series","0.0100000000","None"
"366493","351064","State Assault ck.0","0.0100000000","None"
"366494","351064","State Logistics ck.0","0.0100000000","None"
"366495","350858","State Rail Rifle","0.0100000000","None"
"366496","350858","State Sniper Rifle","0.0100000000","None"
"366497","350858","State Swarm Launcher","0.0100000000","None"
"366498","350858","State SL-4 Assault Rail Rifle","0.0100000000","None"
"366499","350858","State CBR7 Swarm Launcher","0.0100000000","None"
"366500","350858","State C15-A Tactical Sniper Rifle","0.0100000000","None"
"366501","350858","State NT-511 Sniper Rifle","0.0100000000","None"
"366502","350858","State SB-39 Rail Rifle","0.0100000000","None"
"366503","350858","State Ishukone Assault Rail Rifle","0.0100000000","None"
"366504","350858","State Wiyrkomi Swarm Launcher","0.0100000000","None"
"366505","350858","State Kaalakiota Sniper Rifle","0.0100000000","None"
"366506","350858","State Kaalakiota Rail Rifle","0.0100000000","None"
"366507","351210","State Myron","0.0100000000","None"
"366508","351210","State Gunnlogi","0.0100000000","None"
"366509","351210","State Saga","0.0100000000","None"
"366510","350858","State ST-1 Missile Launcher","0.0100000000","None"
"366511","350858","State ST-201 Missile Launcher","0.0100000000","None"
"366512","350858","State 20GJ Railgun","0.0100000000","None"
"366513","350858","State 80GJ Railgun","0.0100000000","None"
"366514","350858","State AT-1 Missile Launcher","0.0100000000","None"
"366515","350858","State 80GJ Particle Accelerator","0.0100000000","None"
"366516","350858","State AT-201 Missile Launcher","0.0100000000","None"
"366517","350858","State 20GJ Particle Accelerator","0.0100000000","None"
"366518","350858","State XT-1 Missile Launcher","0.0100000000","None"
"366519","350858","State 80GJ Particle Cannon","0.0100000000","None"
"366520","350858","State 20GJ Particle Cannon","0.0100000000","None"
"366521","350858","State XT-201 Missile Launcher","0.0100000000","None"
"366522","351121","State Basic Light Damage Modifier","0.0100000000","None"
"366523","351121","State Enhanced Light Damage Modifier","0.0100000000","None"
"366524","351121","State Complex Light Damage Modifier","0.0100000000","None"
"366525","351844","State Nanite Injector","0.0100000000","None"
"366526","351844","State Nanohive","0.0100000000","None"
"366527","351844","State K-17D Nanohive","0.0100000000","None"
"366528","351844","State KIN-012 Nanite Injector","0.0100000000","None"
"366529","351844","State Ishukone Nanohive","0.0100000000","None"
"366530","351844","State Wiyrkomi Nanite Injector","0.0100000000","None"
"366532","351844","ARN-18 Cloak Field","0.0100000000","None"
"366534","351844","Ishukone Cloak Field","0.0100000000","None"
"366587","351648","Bolt Pistol Fitting Optimization","0.0100000000","None"
"366589","351648","Bolt Pistol Ammo Capacity","0.0100000000","None"
"366590","351648","Bolt Pistol Proficiency","0.0100000000","None"
"366591","351648","Bolt Pistol Rapid Reload","0.0100000000","None"
"366592","351648","Bolt Pistol Operation","0.0100000000","None"
"366595","351648","Ion Pistol Fitting Optimization","0.0100000000","None"
"366596","351648","Ion Pistol Sharpshooter","0.0100000000","None"
"366597","351648","Ion Pistol Ammo Capacity","0.0100000000","None"
"366598","351648","Ion Pistol Proficiency","0.0100000000","None"
"366599","351648","Ion Pistol Rapid Reload","0.0100000000","None"
"366600","351648","Ion Pistol Operation","0.0100000000","None"
"366677","351064","'Neo' Sentinel M-I","0.0100000000","None"
"366678","351064","'Neo' Sentinel M/1-Series","0.0100000000","None"
"366679","351064","'Neo' Sentinel mk.0","0.0100000000","None"
"366680","351064","'Neo' Sentinel G-I","0.0100000000","None"
"366681","351064","'Neo' Sentinel G/1-Series","0E-10","None"
"366682","351064","'Neo' Sentinel gk.0","0.0100000000","None"
"366683","351064","'Neo' Sentinel C-I","0.0100000000","None"
"366684","351064","'Neo' Sentinel C/1-Series","0E-10","None"
"366685","351064","'Neo' Sentinel ck.0","0.0100000000","None"
"366686","351064","Gallente Heavy Frame G/1-Series","0.0100000000","None"
"366687","351064","Gallente Heavy Frame gk.0","0.0100000000","None"
"366688","351064","Minmatar Heavy Frame M/1-Series","0.0100000000","None"
"366689","351064","Minmatar Heavy Frame mk.0","0.0100000000","None"
"366690","351064","Caldari Heavy Frame C/1-Series","0.0100000000","None"
"366691","351064","Caldari Heavy Frame ck.0","0.0100000000","None"
"366695","351064","Militia Caldari Heavy Frame","0.0100000000","None"
"366696","351064","Militia Gallente Heavy Frame","0.0100000000","None"
"366697","351064","Militia Minmatar Heavy Frame","0.0100000000","None"
"366698","351064","Commando C-I","0.0100000000","None"
"366699","351064","Commando G-I","0.0100000000","None"
"366700","351064","Commando M-I","0.0100000000","None"
"366710","351064","Commando C/1-Series","0.0100000000","None"
"366711","351064","Commando ck.0","0.0100000000","None"
"366712","351064","Commando G/1-Series","0.0100000000","None"
"366713","351064","Commando gk.0","0.0100000000","None"
"366714","351064","Commando M/1-Series","0.0100000000","None"
"366715","351064","Commando mk.0","0.0100000000","None"
"366716","351064","'Neo' Commando C-I","0.0100000000","None"
"366717","351064","'Neo' Commando C/1-Series","0.0100000000","None"
"366718","351064","'Neo' Commando ck.0","0.0100000000","None"
"366719","351064","'Neo' Commando G-I","0.0100000000","None"
"366720","351064","'Neo' Commando G/1-Series","0.0100000000","None"
"366721","351064","'Neo' Commando gk.0","0.0100000000","None"
"366722","351064","'Neo' Commando M-I","0.0100000000","None"
"366723","351064","'Neo' Commando M/1-Series","0E-10","None"
"366724","351064","'Neo' Commando mk.0","0.0100000000","None"
"366732","351064","Amarr Light Frame A/1-Series","0.0100000000","None"
"366733","351064","Amarr Light Frame ak.0","0.0100000000","None"
"366734","351064","Caldari Light Frame C/1-Series","0.0100000000","None"
"366735","351064","Caldari Light Frame ck.0","0.0100000000","None"
"366736","351064","Militia Caldari Light Frame","0.0100000000","None"
"366737","351064","Militia Amarr Light Frame","0.0100000000","None"
"366749","351844","'Apparition' Cloak Field","0.0100000000","None"
"366750","351844","'Phantasm' ARN-18 Cloak Field","0.0100000000","None"
"366751","351844","'Poltergeist' Ishukone Cloak Field","0.0100000000","None"
"366760","351648","Cloak Field  Operation","0.0100000000","None"
"366967","368656","Mangled Coil Assembly","0.0100000000","None"
"366968","368656","Crushed Magazine Housing","0.0100000000","None"
"366969","368656","Broken Optronic Sight","0.0100000000","None"
"366970","368656","Shattered Heat Shield","0.0100000000","None"
"366971","368656","Melted Heat Sink","0.0100000000","None"
"367223","350858","Militia Scrambler Rifle","0.0100000000","None"
"367226","350858","Militia Rail Rifle","0.0100000000","None"
